case_id,fir_number,filed_date,modus_operandi,weapon_type,status,narrative_kn,narrative_en,location_id,sensitivity_level
KA-2024-00257,FIR/2024/3290,2024-05-27,ATM tampering attempt,none (cyber/no physical weapon),chargesheet filed,Hubballi-Dharwad ನಲ್ಲಿ 03:36 ಸಮಯದಲ್ಲಿ ಎಟಿಎಂ ಕುತಂತ್ರ ಪ್ರಯತ್ನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,A case of ATM tampering attempt was registered in Hubballi-Dharwad. Incident occurred around 03:36. No weapon was involved. Current status: chargesheet filed.,LOC-9eddee38,standard
KA-2024-00258,FIR/2024/4239,2024-04-26,shop burglary after business hours,none,closed,Belagavi ನಲ್ಲಿ 11:43 ಸಮಯದಲ್ಲಿ ವ್ಯಾಪಾರದ ಸಮಯದ ನಂತರ ಅಂಗಡಿ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,Complainant reported a shop burglary after business hours at approximately 11:43 in Belagavi. No weapon was involved. Case status: closed.,LOC-8abc449f,standard
KA-2025-00259,FIR/2025/8096,2025-12-17,shop burglary after business hours,none,under investigation,Mangaluru ನಲ್ಲಿ 03:08 ಸಮಯದಲ್ಲಿ ವ್ಯಾಪಾರದ ಸಮಯದ ನಂತರ ಅಂಗಡಿ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.,Complainant reported a shop burglary after business hours at approximately 03:08 in Mangaluru. No weapon was involved. Case status: under investigation.,LOC-485742ff,standard
KA-2024-00260,FIR/2024/8307,2024-10-17,two-wheeler theft from parking area,blunt object,chargesheet filed,"Tumakuru ಪ್ರದೇಶದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಪ್ರದೇಶದಿಂದ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 17:29. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",A case of two-wheeler theft from parking area was registered in Tumakuru. Incident occurred around 17:29. A blunt object was reportedly involved. Current status: chargesheet filed.,LOC-fe68a7f0,standard
KA-2026-00261,FIR/2026/2437,2026-05-05,chain snatching using two-wheeler,none (cyber/no physical weapon),pending forensic report,Davanagere ನಲ್ಲಿ 11:09 ಸಮಯದಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಬಳಸಿ ಸರಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.,A case of chain snatching using two-wheeler was registered in Davanagere. Incident occurred around 11:09. No weapon was involved. Current status: pending forensic report.,LOC-a7db6519,standard
KA-2025-00262,FIR/2025/9921,2025-08-17,cyber fraud via phishing call,knife,under investigation,"Ballari ಪ್ರದೇಶದಲ್ಲಿ ಫಿಶಿಂಗ್ ಕರೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 04:33. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.",A case of cyber fraud via phishing call was registered in Ballari. Incident occurred around 04:33. A knife was reportedly involved. Current status: under investigation.,LOC-42b2061e,standard
KA-2024-00263,FIR/2024/1959,2024-12-06,two-wheeler theft from parking area,none,closed,"Davanagere ಪ್ರದೇಶದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಪ್ರದೇಶದಿಂದ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 05:39. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.",Complainant reported a two-wheeler theft from parking area at approximately 05:39 in Davanagere. No weapon was involved. Case status: closed.,LOC-d2f3bf9e,standard
KA-2025-00264,FIR/2025/9743,2025-01-20,chain snatching on foot near market,knife,under investigation,"Shivamogga ಪ್ರದೇಶದಲ್ಲಿ ಮಾರುಕಟ್ಟೆ ಬಳಿ ನಡೆದುಕೊಂಡು ಸರಗಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 00:46. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.",Complainant reported a chain snatching on foot near market at approximately 00:46 in Shivamogga. A knife was reportedly involved. Case status: under investigation.,LOC-28072b01,standard
KA-2024-00265,FIR/2024/6210,2024-09-26,cyber fraud via fake job offer,none (cyber/no physical weapon),closed,Bengaluru Urban ನಲ್ಲಿ 20:27 ಸಮಯದಲ್ಲಿ ನಕಲಿ ಉದ್ಯೋಗ ನೀಡಿಕೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,Complainant reported a cyber fraud via fake job offer at approximately 20:27 in Bengaluru Urban. No weapon was involved. Case status: closed.,LOC-fc38ae24,standard
KA-2026-00266,FIR/2026/9035,2026-02-03,shop burglary after business hours,knife,chargesheet filed,Kalaburagi ನಲ್ಲಿ 15:32 ಸಮಯದಲ್ಲಿ ವ್ಯಾಪಾರದ ಸಮಯದ ನಂತರ ಅಂಗಡಿ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,A case of shop burglary after business hours was registered in Kalaburagi. Incident occurred around 15:32. A knife was reportedly involved. Current status: chargesheet filed.,LOC-72cf862a,restricted
KA-2024-00267,FIR/2024/3907,2024-11-08,pickpocketing in crowded transit area,none,closed,"Belagavi ಪ್ರದೇಶದಲ್ಲಿ ಜನನಿಬಿಡ ಸ್ಥಳದಲ್ಲಿ ಜೇಬುಗಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 23:08. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.",Complainant reported a pickpocketing in crowded transit area at approximately 23:08 in Belagavi. No weapon was involved. Case status: closed.,LOC-9963984c,standard
KA-2024-00268,FIR/2024/2655,2024-04-22,two-wheeler theft from parking area,none,closed,"Bengaluru Urban ಪ್ರದೇಶದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಪ್ರದೇಶದಿಂದ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 16:10. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.",A case of two-wheeler theft from parking area was registered in Bengaluru Urban. Incident occurred around 16:10. No weapon was involved. Current status: closed.,LOC-0a850880,standard
KA-2024-00269,FIR/2024/3872,2024-09-27,ATM tampering attempt,none (cyber/no physical weapon),closed,Mangaluru ನಲ್ಲಿ 14:44 ಸಮಯದಲ್ಲಿ ಎಟಿಎಂ ಕುತಂತ್ರ ಪ್ರಯತ್ನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,A case of ATM tampering attempt was registered in Mangaluru. Incident occurred around 14:44. No weapon was involved. Current status: closed.,LOC-2bfc8cd0,standard
KA-2024-00270,FIR/2024/2705,2024-10-09,cyber fraud via fake job offer,none (cyber/no physical weapon),under investigation,Hubballi-Dharwad ನಲ್ಲಿ 20:29 ಸಮಯದಲ್ಲಿ ನಕಲಿ ಉದ್ಯೋಗ ನೀಡಿಕೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.,A case of cyber fraud via fake job offer was registered in Hubballi-Dharwad. Incident occurred around 20:29. No weapon was involved. Current status: under investigation.,LOC-4b9f5b48,standard
KA-2025-00271,FIR/2025/5345,2025-06-05,shop burglary after business hours,knife,under investigation,Kalaburagi ನಲ್ಲಿ 13:38 ಸಮಯದಲ್ಲಿ ವ್ಯಾಪಾರದ ಸಮಯದ ನಂತರ ಅಂಗಡಿ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.,A case of shop burglary after business hours was registered in Kalaburagi. Incident occurred around 13:38. A knife was reportedly involved. Current status: under investigation.,LOC-8e05bd52,standard
KA-2025-00272,FIR/2025/7783,2025-11-11,residential break-in via rear window,none,pending forensic report,Mysuru ನಲ್ಲಿ 18:01 ಸಮಯದಲ್ಲಿ ಹಿಂಬದಿ ಕಿಟಕಿಯ ಮೂಲಕ ಮನೆ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.,A case of residential break-in via rear window was registered in Mysuru. Incident occurred around 18:01. No weapon was involved. Current status: pending forensic report.,LOC-c8e888c0,standard
KA-2025-00273,FIR/2025/5831,2025-12-02,pickpocketing in crowded transit area,knife,chargesheet filed,Kalaburagi ನಲ್ಲಿ 01:12 ಸಮಯದಲ್ಲಿ ಜನನಿಬಿಡ ಸ್ಥಳದಲ್ಲಿ ಜೇಬುಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,Complainant reported a pickpocketing in crowded transit area at approximately 01:12 in Kalaburagi. A knife was reportedly involved. Case status: chargesheet filed.,LOC-01faf156,restricted
KA-2026-00274,FIR/2026/8909,2026-04-29,ATM tampering attempt,knife,under investigation,"Mysuru ಪ್ರದೇಶದಲ್ಲಿ ಎಟಿಎಂ ಕುತಂತ್ರ ಪ್ರಯತ್ನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 19:21. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.",Complainant reported a ATM tampering attempt at approximately 19:21 in Mysuru. A knife was reportedly involved. Case status: under investigation.,LOC-c8e888c0,standard
KA-2024-00275,FIR/2024/9849,2024-11-15,residential break-in via rear window,none,closed,"Mangaluru ಪ್ರದೇಶದಲ್ಲಿ ಹಿಂಬದಿ ಕಿಟಕಿಯ ಮೂಲಕ ಮನೆ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 07:28. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.",Complainant reported a residential break-in via rear window at approximately 07:28 in Mangaluru. No weapon was involved. Case status: closed.,LOC-09caf132,standard
KA-2024-00276,FIR/2024/8005,2024-03-25,cyber fraud via fake job offer,none (cyber/no physical weapon),chargesheet filed,Hubballi-Dharwad ನಲ್ಲಿ 16:05 ಸಮಯದಲ್ಲಿ ನಕಲಿ ಉದ್ಯೋಗ ನೀಡಿಕೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,A case of cyber fraud via fake job offer was registered in Hubballi-Dharwad. Incident occurred around 16:05. No weapon was involved. Current status: chargesheet filed.,LOC-4e36c192,standard
KA-2024-00277,FIR/2024/6052,2024-05-07,chain snatching on foot near market,knife,closed,Davanagere ನಲ್ಲಿ 06:47 ಸಮಯದಲ್ಲಿ ಮಾರುಕಟ್ಟೆ ಬಳಿ ನಡೆದುಕೊಂಡು ಸರಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,A case of chain snatching on foot near market was registered in Davanagere. Incident occurred around 06:47. A knife was reportedly involved. Current status: closed.,LOC-d2f3bf9e,standard
KA-2025-00278,FIR/2025/4056,2025-07-30,cyber fraud via phishing call,none (cyber/no physical weapon),chargesheet filed,"Tumakuru ಪ್ರದೇಶದಲ್ಲಿ ಫಿಶಿಂಗ್ ಕರೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 08:38. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",A case of cyber fraud via phishing call was registered in Tumakuru. Incident occurred around 08:38. No weapon was involved. Current status: chargesheet filed.,LOC-debddecb,standard
KA-2024-00279,FIR/2024/9871,2024-05-30,chain snatching using two-wheeler,none,chargesheet filed,"Tumakuru ಪ್ರದೇಶದಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಬಳಸಿ ಸರಗಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 05:20. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",Complainant reported a chain snatching using two-wheeler at approximately 05:20 in Tumakuru. No weapon was involved. Case status: chargesheet filed.,LOC-57e7bc17,standard
KA-2026-00280,FIR/2026/5896,2026-06-08,cyber fraud via phishing call,none (cyber/no physical weapon),pending forensic report,"Belagavi ಪ್ರದೇಶದಲ್ಲಿ ಫಿಶಿಂಗ್ ಕರೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 16:20. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.",Complainant reported a cyber fraud via phishing call at approximately 16:20 in Belagavi. No weapon was involved. Case status: pending forensic report.,LOC-d105019f,standard
KA-2025-00281,FIR/2025/4471,2025-11-28,cyber fraud via fake job offer,knife,under investigation,Bengaluru Urban ನಲ್ಲಿ 13:24 ಸಮಯದಲ್ಲಿ ನಕಲಿ ಉದ್ಯೋಗ ನೀಡಿಕೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.,Complainant reported a cyber fraud via fake job offer at approximately 13:24 in Bengaluru Urban. A knife was reportedly involved. Case status: under investigation.,LOC-e35ce1d9,standard
KA-2025-00282,FIR/2025/2425,2025-02-04,ATM tampering attempt,knife,chargesheet filed,Bengaluru Urban ನಲ್ಲಿ 14:42 ಸಮಯದಲ್ಲಿ ಎಟಿಎಂ ಕುತಂತ್ರ ಪ್ರಯತ್ನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,A case of ATM tampering attempt was registered in Bengaluru Urban. Incident occurred around 14:42. A knife was reportedly involved. Current status: chargesheet filed.,LOC-77743fdf,standard
KA-2024-00283,FIR/2024/3428,2024-06-23,pickpocketing in crowded transit area,none,pending forensic report,Shivamogga ನಲ್ಲಿ 19:00 ಸಮಯದಲ್ಲಿ ಜನನಿಬಿಡ ಸ್ಥಳದಲ್ಲಿ ಜೇಬುಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.,A case of pickpocketing in crowded transit area was registered in Shivamogga. Incident occurred around 19:00. No weapon was involved. Current status: pending forensic report.,LOC-ebf2e9db,standard
KA-2025-00284,FIR/2025/8955,2025-09-30,residential break-in via forced door lock,blunt object,closed,"Mysuru ಪ್ರದೇಶದಲ್ಲಿ ಬಾಗಿಲಿನ ಬೀಗ ಮುರಿದು ಮನೆ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 07:05. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.",A case of residential break-in via forced door lock was registered in Mysuru. Incident occurred around 07:05. A blunt object was reportedly involved. Current status: closed.,LOC-293993da,standard
KA-2025-00285,FIR/2025/1807,2025-09-06,cyber fraud via fake job offer,none (cyber/no physical weapon),under investigation,Bengaluru Urban ನಲ್ಲಿ 20:13 ಸಮಯದಲ್ಲಿ ನಕಲಿ ಉದ್ಯೋಗ ನೀಡಿಕೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.,A case of cyber fraud via fake job offer was registered in Bengaluru Urban. Incident occurred around 20:13. No weapon was involved. Current status: under investigation.,LOC-caae9160,standard
KA-2026-00286,FIR/2026/3201,2026-02-02,chain snatching using two-wheeler,blunt object,closed,Kalaburagi ನಲ್ಲಿ 16:53 ಸಮಯದಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಬಳಸಿ ಸರಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,Complainant reported a chain snatching using two-wheeler at approximately 16:53 in Kalaburagi. A blunt object was reportedly involved. Case status: closed.,LOC-8e05bd52,standard
KA-2025-00287,FIR/2025/8937,2025-11-17,ATM tampering attempt,none,chargesheet filed,"Tumakuru ಪ್ರದೇಶದಲ್ಲಿ ಎಟಿಎಂ ಕುತಂತ್ರ ಪ್ರಯತ್ನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 04:23. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",Complainant reported a ATM tampering attempt at approximately 04:23 in Tumakuru. No weapon was involved. Case status: chargesheet filed.,LOC-659c63f0,standard
KA-2026-00288,FIR/2026/4158,2026-03-25,chain snatching using two-wheeler,none (cyber/no physical weapon),chargesheet filed,Bengaluru Urban ನಲ್ಲಿ 10:48 ಸಮಯದಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಬಳಸಿ ಸರಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,Complainant reported a chain snatching using two-wheeler at approximately 10:48 in Bengaluru Urban. No weapon was involved. Case status: chargesheet filed.,LOC-a1b34319,standard
KA-2025-00289,FIR/2025/3029,2025-07-26,shop burglary after business hours,knife,closed,"Bengaluru Urban ಪ್ರದೇಶದಲ್ಲಿ ವ್ಯಾಪಾರದ ಸಮಯದ ನಂತರ ಅಂಗಡಿ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 05:09. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.",A case of shop burglary after business hours was registered in Bengaluru Urban. Incident occurred around 05:09. A knife was reportedly involved. Current status: closed.,LOC-a1b34319,standard
KA-2024-00290,FIR/2024/5670,2024-09-11,pickpocketing in crowded transit area,blunt object,closed,Kalaburagi ನಲ್ಲಿ 00:13 ಸಮಯದಲ್ಲಿ ಜನನಿಬಿಡ ಸ್ಥಳದಲ್ಲಿ ಜೇಬುಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,A case of pickpocketing in crowded transit area was registered in Kalaburagi. Incident occurred around 00:13. A blunt object was reportedly involved. Current status: closed.,LOC-72cf862a,restricted
KA-2024-00291,FIR/2024/9409,2024-11-17,chain snatching on foot near market,knife,chargesheet filed,"Mangaluru ಪ್ರದೇಶದಲ್ಲಿ ಮಾರುಕಟ್ಟೆ ಬಳಿ ನಡೆದುಕೊಂಡು ಸರಗಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 03:29. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",A case of chain snatching on foot near market was registered in Mangaluru. Incident occurred around 03:29. A knife was reportedly involved. Current status: chargesheet filed.,LOC-8ac1518b,restricted
KA-2025-00292,FIR/2025/7943,2025-01-27,two-wheeler theft from parking area,none,chargesheet filed,"Bengaluru Urban ಪ್ರದೇಶದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಪ್ರದೇಶದಿಂದ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 01:47. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",A case of two-wheeler theft from parking area was registered in Bengaluru Urban. Incident occurred around 01:47. No weapon was involved. Current status: chargesheet filed.,LOC-0a850880,standard
KA-2024-00293,FIR/2024/5890,2024-01-12,cyber fraud via phishing call,none (cyber/no physical weapon),under investigation,"Tumakuru ಪ್ರದೇಶದಲ್ಲಿ ಫಿಶಿಂಗ್ ಕರೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 09:56. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ತನಿಖೆ ಹಂತದಲ್ಲಿ.",A case of cyber fraud via phishing call was registered in Tumakuru. Incident occurred around 09:56. No weapon was involved. Current status: under investigation.,LOC-fac8511a,standard
KA-2025-00294,FIR/2025/9475,2025-04-09,shop burglary after business hours,blunt object,closed,Mysuru ನಲ್ಲಿ 03:44 ಸಮಯದಲ್ಲಿ ವ್ಯಾಪಾರದ ಸಮಯದ ನಂತರ ಅಂಗಡಿ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಪ್ರಕರಣ ಮುಕ್ತಾಯ.,Complainant reported a shop burglary after business hours at approximately 03:44 in Mysuru. A blunt object was reportedly involved. Case status: closed.,LOC-abb83e3d,standard
KA-2025-00295,FIR/2025/7628,2025-04-04,two-wheeler theft from parking area,none,pending forensic report,"Davanagere ಪ್ರದೇಶದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಪ್ರದೇಶದಿಂದ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 04:56. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.",A case of two-wheeler theft from parking area was registered in Davanagere. Incident occurred around 04:56. No weapon was involved. Current status: pending forensic report.,LOC-e917dece,standard
KA-2026-00296,FIR/2026/9311,2026-04-10,chain snatching on foot near market,blunt object,chargesheet filed,"Davanagere ಪ್ರದೇಶದಲ್ಲಿ ಮಾರುಕಟ್ಟೆ ಬಳಿ ನಡೆದುಕೊಂಡು ಸರಗಳ್ಳತನ ಘಟನೆ ವರದಿಯಾಗಿದ್ದು, ಸಮಯ ಸುಮಾರು 12:38. ಪ್ರಸ್ತುತ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.",A case of chain snatching on foot near market was registered in Davanagere. Incident occurred around 12:38. A blunt object was reportedly involved. Current status: chargesheet filed.,LOC-a7db6519,standard
KA-2025-00297,FIR/2025/6820,2025-06-05,two-wheeler theft from parking area,blunt object,chargesheet filed,Shivamogga ನಲ್ಲಿ 09:17 ಸಮಯದಲ್ಲಿ ಪಾರ್ಕಿಂಗ್ ಪ್ರದೇಶದಿಂದ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ಆರೋಪಪಟ್ಟಿ ಸಲ್ಲಿಕೆಯಾಗಿದೆ.,Complainant reported a two-wheeler theft from parking area at approximately 09:17 in Shivamogga. A blunt object was reportedly involved. Case status: chargesheet filed.,LOC-c21c2fe1,standard
KA-2024-00298,FIR/2024/2166,2024-07-01,chain snatching using two-wheeler,blunt object,pending forensic report,Ballari ನಲ್ಲಿ 23:12 ಸಮಯದಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಬಳಸಿ ಸರಗಳ್ಳತನ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.,A case of chain snatching using two-wheeler was registered in Ballari. Incident occurred around 23:12. A blunt object was reportedly involved. Current status: pending forensic report.,LOC-d4a508e1,standard
KA-2024-00299,FIR/2024/4281,2024-03-24,cyber fraud via phishing call,blunt object,pending forensic report,Shivamogga ನಲ್ಲಿ 23:34 ಸಮಯದಲ್ಲಿ ಫಿಶಿಂಗ್ ಕರೆ ಮೂಲಕ ಸೈಬರ್ ವಂಚನೆ ಪ್ರಕರಣ ವರದಿಯಾಗಿದೆ. ಪ್ರಕರಣದ ಸ್ಥಿತಿ: ವಿಧಿವಿಜ್ಞಾನ ವರದಿ ಬಾಕಿ.,Complainant reported a cyber fraud via phishing call at approximately 23:34 in Shivamogga. A blunt object was reportedly involved. Case status: pending forensic report.,LOC-ebf2e9db,standard
